,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
22,0,Portsmouth,0,GK,0.00,0,0.00,"3,240",0.00,37,0.06,0.00,2,0.00,90,0,36,0,eng ENG,0,0.00,0,0,36,David James
23,1,Fulham,4,"FW,MF,DF",0.11,0,0.08,"3,232",0.03,27,0.14,0.50,5,0.03,90,18,36,2,eng ENG,0,0.08,0,0,36,Paul Konchesky
24,0,Everton,5,"MF,DF",0.14,1,0.08,"3,227",0.00,31,0.11,0.95,4,0.00,87,34,36,3,eng ENG,0,0.08,0,0,37,Phil Neville
25,0,West Ham United,1,DF,0.03,0,0.03,"3,195",0.00,29,0.06,0.79,2,0.00,86,28,37,1,eng ENG,0,0.03,0,0,37,Matthew Upson
26,4,Everton,10,DF,0.28,1,0.17,"3,195",0.11,25,0.14,1.04,5,0.11,89,37,35,2,eng ENG,0,0.17,0,0,36,Joleon Lescott
27,7,Aston Villa,27,"MF,DF,FW",0.76,0,0.42,"3,190",0.20,23,0.23,1.02,7,0.20,89,36,36,8,eng ENG,1,0.42,1,0,36,Ashley Young
28,3,Stoke City,5,"DF,MF",0.14,0,0.08,"3,185",0.08,30,0.17,0.73,6,0.08,89,26,36,0,sn SEN,0,0.08,0,0,36,Abdoulaye Faye
29,1,Aston Villa,5,MF,0.14,0,0.11,"3,171",0.03,29,0.17,1.16,6,0.03,88,41,36,3,bg BUL,0,0.11,0,0,36,Stiliyan Petrov
30,12,Liverpool,45,"FW,MF,DF",1.28,2,0.57,"3,170",0.34,28,0.00,1.14,0,0.34,83,40,36,8,nl NED,0,0.57,0,0,38,Dirk Kuyt
31,0,Stoke City,0,GK,0.00,1,0.00,"3,150",0.00,32,0.00,0.00,0,0.00,88,0,35,0,dk DEN,0,0.00,0,0,36,Thomas Sørensen
32,0,West Bromwich Albion,0,GK,0.00,0,0.00,"3,150",0.00,22,0.09,0.00,3,0.00,90,0,35,0,eng ENG,0,0.00,0,0,35,Scott Carson
33,0,Chelsea,0,GK,0.00,0,0.00,"3,150",0.00,26,0.00,0.00,0,0.00,90,0,35,0,cz CZE,0,0.00,0,0,35,Petr Čech
34,3,Arsenal,14,MF,0.40,1,0.23,"3,144",0.09,20,0.09,1.92,3,0.09,85,67,36,5,br BRA,0,0.23,0,0,37,Denílson
35,1,Wigan Athletic,7,DF,0.20,0,0.03,"3,133",0.03,27,0.23,0.95,8,0.03,90,33,35,0,eng ENG,0,0.03,0,0,35,Titus Bramble
36,12,Aston Villa,36,"MF,FW",1.04,1,0.49,"3,122",0.35,21,0.12,1.47,4,0.35,87,51,35,5,eng ENG,0,0.49,0,0,36,Gabby Agbonlahor
37,1,Sunderland,4,DF,0.12,0,0.09,"3,121",0.03,27,0.09,0.98,3,0.03,89,34,35,2,wal WAL,0,0.09,0,0,35,Danny Collins
38,0,West Ham United,1,DF,0.03,0,0.06,"3,120",0.00,26,0.06,0.61,2,0.00,89,21,35,2,cd COD,0,0.06,0,0,35,Hérita Ilunga
39,0,Blackburn Rovers,0,GK,0.00,0,0.00,"3,105",0.00,28,0.00,0.00,0,0.00,89,0,35,0,eng ENG,0,0.00,0,0,35,Paul Robinson
40,1,Blackburn Rovers,1,DF,0.03,0,0.03,"3,102",0.03,30,0.20,0.87,7,0.03,89,30,35,0,nz NZL,0,0.03,0,0,35,Ryan Nelsen
41,1,Chelsea,8,DF,0.23,0,0.03,"3,076",0.03,27,0.26,0.64,7,0.03,88,22,35,0,eng ENG,0,0.03,2,0,35,John Terry
42,0,Tottenham Hotspur,0,GK,0.00,0,0.00,"3,060",0.00,27,0.03,0.00,1,0.00,90,0,34,0,br BRA,0,0.00,0,0,34,Heurelho Gomes
43,0,Newcastle United,0,"MF,DF",0.00,0,0.00,"3,059",0.00,26,0.12,0.82,4,0.00,90,28,34,0,ar ARG,0,0.00,0,0,34,Fabricio Coloccini
44,2,Blackburn Rovers,11,DF,0.33,0,0.15,"3,046",0.06,24,0.12,1.65,4,0.06,87,56,35,3,cg CGO,0,0.15,0,0,35,Christopher Samba
45,9,Manchester City,25,MF,0.74,1,0.53,"3,030",0.27,21,0.24,1.34,8,0.27,87,45,34,9,ie IRL,0,0.53,0,0,35,Stephen Ireland
46,0,West Bromwich Albion,4,DF,0.12,0,0.03,"3,019",0.00,29,0.24,1.04,7,0.00,86,35,35,1,eng ENG,0,0.03,1,0,35,Paul Robinson
47,1,West Ham United,6,DF,0.18,0,0.03,"3,015",0.03,30,0.24,1.49,8,0.03,89,50,34,0,au AUS,0,0.03,0,0,34,Lucas Neill
48,1,Manchester City,10,DF,0.30,0,0.09,"2,990",0.03,22,0.24,1.78,8,0.03,88,59,34,2,be BEL,0,0.09,0,0,34,Vincent Kompany
49,1,West Bromwich Albion,25,"MF,DF",0.75,1,0.09,"2,990",0.03,27,0.09,0.54,3,0.03,85,18,34,2,si SVN,0,0.09,0,0,35,Robert Koren
50,4,Manchester United,13,DF,0.39,1,0.15,"2,983",0.12,26,0.21,1.06,5,0.12,88,35,33,1,rs SRB,0,0.15,2,0,34,Nemanja Vidić
51,0,Everton,2,"DF,MF",0.06,1,0.00,"2,974",0.00,25,0.06,0.48,2,0.00,88,16,33,0,eng ENG,0,0.00,0,0,34,Phil Jagielka
52,3,Bolton Wanderers,8,DF,0.24,0,0.21,"2,970",0.09,22,0.03,0.48,1,0.09,90,16,33,4,eng ENG,0,0.21,0,0,33,Gary Cahill
53,2,West Bromwich Albion,7,MF,0.21,1,0.09,"2,969",0.06,29,0.21,1.30,7,0.06,87,43,33,1,eng ENG,0,0.09,0,0,34,Jonathan Greening
54,1,Aston Villa,2,DF,0.06,1,0.03,"2,962",0.03,23,0.06,0.82,2,0.03,85,27,34,0,eng ENG,0,0.03,0,0,35,Curtis Davies
55,1,Chelsea,10,DF,0.31,1,0.06,"2,940",0.03,27,0.15,1.13,5,0.03,87,37,33,1,eng ENG,0,0.06,0,0,34,Ashley Cole
56,0,Arsenal,2,DF,0.06,1,0.03,"2,933",0.00,25,0.12,0.74,4,0.00,84,24,34,1,fr FRA,0,0.03,0,0,35,Bacary Sagna
57,1,Tottenham Hotspur,5,DF,0.15,0,0.03,"2,932",0.03,28,0.18,1.04,6,0.03,86,34,34,0,eng ENG,0,0.03,0,0,34,Jonathan Woodgate
58,0,Wigan Athletic,5,DF,0.15,1,0.03,"2,920",0.00,31,0.06,0.40,2,0.00,86,13,33,1,nl NED,0,0.03,0,0,34,Mario Melchiot
59,19,Chelsea,55,FW,1.70,4,0.68,"2,913",0.59,29,0.00,0.77,0,0.59,79,25,33,3,fr FRA,0,0.68,0,0,37,Nicolas Anelka
60,0,Manchester United,0,GK,0.00,0,0.00,"2,911",0.00,37,0.03,0.00,1,0.00,88,0,33,0,nl NED,0,0.00,0,0,33,Edwin van der Sar
61,2,Chelsea,7,DF,0.22,0,0.19,"2,906",0.06,25,0.19,0.84,6,0.06,86,27,34,4,pt POR,0,0.19,0,0,34,José Bosingwa
62,2,Fulham,19,MF,0.59,0,0.22,"2,901",0.06,28,0.06,1.15,2,0.06,88,37,33,5,wal WAL,0,0.22,0,0,33,Simon Davies
63,6,Everton,20,MF,0.62,2,0.31,"2,901",0.19,27,0.09,1.05,3,0.19,85,34,32,4,eng ENG,0,0.31,0,0,34,Leon Osman
64,0,West Bromwich Albion,4,DF,0.12,0,0.03,"2,893",0.00,21,0.16,1.71,5,0.00,88,55,33,1,nl NED,0,0.03,0,0,33,Gianni Zuiverloon
65,3,Aston Villa,21,MF,0.66,5,0.34,"2,881",0.09,22,0.19,1.22,6,0.09,80,39,31,8,eng ENG,0,0.34,0,0,36,James Milner
66,0,Chelsea,6,MF,0.19,1,0.06,"2,877",0.00,21,0.19,1.88,6,0.00,85,60,33,2,ng NGA,0,0.06,0,0,34,John Obi Mikel
67,0,Newcastle United,3,"DF,MF",0.09,0,0.03,"2,877",0.00,33,0.25,1.47,7,0.00,87,47,33,1,eng ENG,0,0.03,1,0,33,Nicky Butt
68,0,Arsenal,0,GK,0.00,0,0.00,"2,867",0.00,31,0.00,0.00,0,0.00,90,0,32,0,es ESP,0,0.00,0,0,32,Manuel Almunia
69,1,Aston Villa,3,DF,0.09,1,0.03,"2,861",0.03,29,0.19,0.88,6,0.03,84,28,33,0,eng ENG,0,0.03,0,0,34,Luke Young
70,2,Stoke City,9,MF,0.28,0,0.22,"2,854",0.06,32,0.13,1.36,3,0.06,84,43,34,5,ie IRL,0,0.22,1,0,34,Rory Delap
71,10,Bolton Wanderers,48,"DF,MF",1.52,1,0.48,"2,837",0.32,26,0.13,0.95,4,0.32,83,30,33,5,eng ENG,0,0.48,0,0,34,Matthew Taylor
72,0,Portsmouth,2,"FW,DF",0.06,0,0.00,"2,835",0.00,33,0.03,0.60,1,0.00,89,19,32,0,eng ENG,0,0.00,0,0,32,Sol Campbell
73,0,Bolton Wanderers,7,MF,0.22,5,0.00,"2,833",0.00,20,0.16,1.43,5,0.00,75,45,33,0,eng ENG,0,0.00,0,0,38,Fabrice Muamba
74,1,Wigan Athletic,4,MF,0.13,0,0.10,"2,812",0.03,20,0.42,2.05,11,0.03,85,64,33,2,eng ENG,0,0.10,2,0,33,Lee Cattermole
75,0,Sunderland,7,"MF,DF",0.22,4,0.03,"2,804",0.00,26,0.16,1.32,5,0.00,83,41,30,1,eng ENG,0,0.03,0,0,34,Dean Whitehead
76,0,Wigan Athletic,0,GK,0.00,0,0.00,"2,799",0.00,27,0.03,0.00,1,0.00,88,0,32,0,eng ENG,0,0.00,0,0,32,Chris Kirkland
77,0,Sunderland,1,DF,0.03,0,0.00,"2,790",0.00,23,0.16,0.55,5,0.00,90,17,31,0,eng ENG,0,0.00,0,0,31,Anton Ferdinand
78,1,Middlesbrough,9,DF,0.29,1,0.06,"2,778",0.03,21,0.10,1.10,2,0.03,87,34,31,1,eng ENG,0,0.06,1,0,32,David Wheater
79,3,Tottenham Hotspur,20,MF,0.65,0,0.32,"2,776",0.10,22,0.16,0.94,5,0.10,82,29,34,7,hr CRO,0,0.32,0,0,34,Luka Modrić
80,1,Bolton Wanderers,1,DF,0.03,4,0.10,"2,770",0.03,29,0.16,0.94,5,0.03,82,29,30,2,ie IRL,0,0.10,0,0,34,Andy O'Brien
81,18,Manchester United,66,"FW,MF",2.17,2,0.66,"2,743",0.46,23,0.23,0.82,6,0.59,83,25,31,6,pt POR,4,0.79,1,4,33,Cristiano Ronaldo
82,1,Hull City,2,"MF,DF",0.07,1,0.07,"2,740",0.03,23,0.23,1.54,7,0.03,86,47,31,1,gn GUI,0,0.07,0,0,32,Kamil Zayatte
83,0,Bolton Wanderers,12,MF,0.39,3,0.00,"2,739",0.00,30,0.33,2.20,9,0.00,83,67,30,0,eng ENG,0,0.00,1,0,33,Gavin McCann
84,1,Manchester City,5,DF,0.16,0,0.03,"2,732",0.03,28,0.20,1.38,4,0.03,88,42,31,0,ie IRL,0,0.03,2,0,31,Richard Dunne
85,2,Fulham,23,FW,0.76,2,0.13,"2,724",0.07,27,0.03,2.68,1,0.07,78,81,33,2,eng ENG,0,0.13,0,0,35,Bobby Zamora
86,1,Portsmouth,11,MF,0.37,1,0.13,"2,712",0.03,28,0.23,1.59,6,0.03,85,48,31,3,eng ENG,0,0.13,1,0,32,Sean Davis
87,1,Manchester City,7,DF,0.23,1,0.07,"2,704",0.03,20,0.07,1.20,2,0.03,80,36,33,1,eng ENG,0,0.07,0,0,34,Micah Richards
88,1,Hull City,5,MF,0.17,0,0.07,"2,692",0.03,31,0.33,1.71,10,0.03,87,51,31,1,eng ENG,0,0.07,0,0,31,Ian Ashbee
89,4,Sunderland,19,"DF,MF",0.64,1,0.17,"2,687",0.13,23,0.37,1.37,11,0.13,84,41,31,1,eng ENG,0,0.17,0,0,32,Kieran Richardson
90,3,Wigan Athletic,19,"MF,DF",0.64,0,0.24,"2,678",0.10,22,0.17,1.41,4,0.10,86,42,31,4,ec ECU,0,0.24,1,0,31,Antonio Valencia
91,2,Blackburn Rovers,4,DF,0.13,2,0.13,"2,674",0.07,34,0.27,1.31,8,0.07,84,39,30,2,nl NED,0,0.13,0,0,32,André Ooijer
92,7,Middlesbrough,22,"FW,MF",0.74,3,0.40,"2,669",0.24,26,0.13,1.52,4,0.24,81,45,30,5,tr TUR,0,0.40,0,0,33,Tuncay Şanlı
93,1,Sunderland,10,MF,0.34,2,0.30,"2,668",0.03,28,0.17,1.21,5,0.03,74,36,34,8,fr FRA,0,0.30,0,0,36,Steed Malbranque
94,1,Arsenal,4,DF,0.14,1,0.03,"2,654",0.03,23,0.24,0.98,7,0.03,86,29,30,0,fr FRA,0,0.03,0,0,31,Gaël Clichy
95,14,Manchester City,50,FW,1.72,1,0.62,"2,623",0.45,24,0.10,1.75,3,0.48,85,51,30,5,br BRA,2,0.65,0,1,31,Robinho
96,16,Liverpool,43,MF,1.48,1,0.72,"2,621",0.41,28,0.17,0.79,5,0.55,85,23,30,9,eng ENG,5,0.86,0,4,31,Steven Gerrard
97,7,Fulham,23,"MF,FW",0.80,7,0.31,"2,596",0.24,25,0.14,1.42,4,0.24,74,41,28,2,us USA,0,0.31,0,0,35,Clint Dempsey
98,3,Portsmouth,11,DF,0.38,0,0.21,"2,591",0.10,23,0.35,1.08,9,0.10,89,31,29,3,eng ENG,0,0.21,1,0,29,Glen Johnson
99,7,Fulham,31,FW,1.08,1,0.35,"2,577",0.24,27,0.07,1.15,1,0.24,83,33,30,3,eng ENG,0,0.35,1,0,31,Andrew Johnson
100,1,Liverpool,3,DF,0.10,0,0.07,"2,575",0.03,25,0.31,1.47,9,0.03,89,42,29,1,es ESP,0,0.07,0,0,29,Álvaro Arbeloa
101,3,Liverpool,17,MF,0.60,6,0.21,"2,563",0.07,26,0.18,1.16,5,0.11,78,33,27,4,es ESP,1,0.25,0,1,33,Xabi Alonso
102,9,Manchester United,29,FW,1.03,2,0.64,"2,538",0.32,27,0.07,1.06,2,0.32,82,30,29,9,bg BUL,0,0.64,0,0,31,Dimitar Berbatov
103,1,Blackburn Rovers,15,"FW,MF",0.53,1,0.28,"2,537",0.04,26,0.14,1.53,3,0.04,77,43,32,7,no NOR,0,0.28,1,0,33,Morten Gamst Pedersen
104,0,Hull City,1,DF,0.04,2,0.00,"2,523",0.00,26,0.25,1.14,6,0.00,87,32,27,0,wal WAL,0,0.00,1,0,29,Sam Ricketts
105,8,Hull City,32,"FW,MF",1.14,2,0.25,"2,521",0.25,28,0.07,1.18,2,0.29,74,33,32,0,br BRA,1,0.29,0,1,34,Geovanni
106,5,Tottenham Hotspur,23,"MF,FW",0.82,9,0.32,"2,520",0.18,21,0.07,0.82,2,0.18,72,23,26,4,eng ENG,0,0.32,0,0,35,Aaron Lennon
107,2,West Bromwich Albion,5,DF,0.18,0,0.07,"2,520",0.07,18,0.25,1.18,7,0.07,90,33,28,0,se SWE,0,0.07,0,0,28,Jonas Olsson
108,0,Hull City,0,GK,0.00,0,0.00,"2,520",0.00,25,0.04,0.00,1,0.00,90,0,28,0,wal WAL,0,0.00,0,0,28,Boaz Myhill
109,10,Sunderland,49,FW,1.76,6,0.32,"2,510",0.32,26,0.11,0.43,3,0.36,72,12,29,0,fr FRA,1,0.36,0,1,35,Djibril Cissé
110,4,Tottenham Hotspur,9,MF,0.32,4,0.25,"2,506",0.14,25,0.25,1.47,7,0.14,78,41,28,3,eng ENG,0,0.25,0,0,32,Jermaine Jenas
111,4,Middlesbrough,18,MF,0.66,1,0.18,"2,471",0.15,25,0.29,1.42,8,0.15,85,39,28,1,eng ENG,0,0.18,0,0,29,Gary O'Neil
112,3,Newcastle United,12,"FW,MF",0.44,2,0.18,"2,468",0.11,29,0.15,0.62,4,0.11,82,17,28,2,ie IRL,0,0.18,0,0,30,Damien Duff
113,0,Sunderland,3,DF,0.11,1,0.00,"2,459",0.00,23,0.40,1.57,11,0.00,88,43,27,0,sco SCO,0,0.00,0,0,28,Phil Bardsley
114,3,Stoke City,9,DF,0.33,1,0.15,"2,452",0.11,20,0.15,1.43,4,0.11,85,39,28,1,eng ENG,0,0.15,0,0,29,Ryan Shawcross
115,8,Everton,32,"FW,MF",1.18,2,0.41,"2,437",0.30,28,0.15,2.92,3,0.30,81,79,28,3,au AUS,0,0.41,1,0,30,Tim Cahill
116,0,Tottenham Hotspur,2,DF,0.07,0,0.04,"2,436",0.00,24,0.18,0.96,3,0.00,84,26,29,1,cm CMR,0,0.04,2,0,29,Benoît Assou-Ekotto
117,5,Manchester City,23,"MF,FW",0.85,0,0.30,"2,423",0.19,26,0.11,1.37,3,0.19,90,37,27,3,eng ENG,0,0.30,0,0,27,Shaun Wright-Phillips
118,0,Manchester United,1,DF,0.04,0,0.07,"2,407",0.00,27,0.22,1.05,6,0.00,86,28,28,2,fr FRA,0,0.07,0,0,28,Patrice Evra
119,2,Everton,16,MF,0.60,1,0.37,"2,405",0.07,26,0.19,0.94,5,0.07,86,25,27,8,za RSA,0,0.37,0,0,28,Steven Pienaar
120,6,Arsenal,17,"MF,FW",0.64,1,0.30,"2,397",0.23,21,0.15,0.83,4,0.23,83,22,28,2,fr FRA,0,0.30,0,0,29,Samir Nasri
121,8,Everton,28,MF,1.05,2,0.34,"2,391",0.30,20,0.45,4.07,12,0.30,80,108,28,1,be BEL,0,0.34,0,0,30,Marouane Fellaini
122,0,Hull City,7,MF,0.26,5,0.00,"2,391",0.00,24,0.23,1.47,5,0.00,77,39,26,0,eng ENG,0,0.00,1,0,31,Dean Marney
123,0,Newcastle United,3,DF,0.11,4,0.00,"2,386",0.00,22,0.19,0.87,3,0.00,80,23,26,0,cm CMR,0,0.00,2,0,30,Sébastien Bassong
124,4,Blackburn Rovers,11,MF,0.42,6,0.15,"2,384",0.15,27,0.23,1.81,6,0.15,72,48,27,0,ie IRL,0,0.15,0,0,33,Keith Andrews
125,0,Wigan Athletic,12,"DF,MF",0.45,2,0.00,"2,384",0.00,28,0.11,1.09,3,0.00,82,29,27,0,at AUT,0,0.00,0,0,29,Paul Scharner
126,1,West Ham United,7,MF,0.27,0,0.15,"2,377",0.04,27,0.30,1.67,8,0.04,85,44,28,3,eng ENG,0,0.15,0,0,28,Scott Parker
127,1,Manchester City,5,DF,0.19,3,0.11,"2,373",0.04,23,0.15,1.52,3,0.04,82,40,26,2,ar ARG,0,0.11,1,0,29,Pablo Zabaleta
128,9,West Bromwich Albion,18,MF,0.68,6,0.34,"2,371",0.27,23,0.11,1.14,3,0.34,70,30,28,2,nir NIR,3,0.42,0,2,34,Chris Brunt
129,3,West Bromwich Albion,24,"MF,FW",0.92,1,0.23,"2,352",0.11,22,0.19,0.77,5,0.11,78,20,29,3,sco SCO,0,0.23,0,0,30,James Morrison
130,5,Bolton Wanderers,26,FW,1.00,0,0.27,"2,347",0.19,27,0.04,1.15,1,0.19,78,30,30,2,se SWE,0,0.27,0,0,30,Johan Elmander
131,3,West Ham United,14,MF,0.54,1,0.23,"2,346",0.08,21,0.35,1.27,8,0.12,81,33,28,4,eng ENG,3,0.27,1,1,29,Mark Noble
132,0,Sunderland,0,GK,0.00,0,0.00,"2,340",0.00,25,0.04,0.00,1,0.00,90,0,26,0,hu HUN,0,0.00,0,0,26,Márton Fülöp
133,11,Stoke City,24,FW,0.93,9,0.42,"2,331",0.35,28,0.42,2.28,10,0.42,69,59,25,2,jm JAM,3,0.50,1,2,34,Ricardo Fuller
134,1,Middlesbrough,2,DF,0.08,0,0.04,"2,330",0.04,25,0.15,0.85,4,0.04,86,22,27,0,at AUT,0,0.04,0,0,27,Emanuel Pogatetz
135,1,Everton,4,DF,0.15,5,0.27,"2,329",0.04,23,0.08,0.81,2,0.04,75,21,26,6,eng ENG,0,0.27,0,0,31,Leighton Baines
136,1,Wigan Athletic,5,DF,0.19,1,0.04,"2,321",0.04,28,0.16,0.81,3,0.04,86,21,26,0,bb BRB,0,0.04,1,0,27,Emmerson Boyce
137,1,Everton,3,DF,0.12,1,0.04,"2,319",0.04,27,0.08,0.62,2,0.04,86,16,26,0,ng NGA,0,0.04,0,0,27,Joseph Yobo
138,0,Liverpool,8,"DF,MF",0.31,0,0.04,"2,302",0.00,24,0.23,1.60,6,0.00,85,41,27,1,ar ARG,0,0.04,0,0,27,Javier Mascherano
139,0,West Bromwich Albion,9,MF,0.35,3,0.12,"2,292",0.00,23,0.20,1.10,5,0.00,76,28,27,3,es ESP,0,0.12,0,0,30,Borja Valero
140,10,Sunderland,33,FW,1.30,4,0.47,"2,289",0.39,23,0.08,0.94,2,0.39,79,24,25,2,tt TRI,0,0.47,0,0,29,Kenwyne Jones
141,1,Arsenal,10,DF,0.39,3,0.08,"2,280",0.04,27,0.12,0.55,3,0.04,79,14,26,1,ci CIV,0,0.08,0,0,29,Kolo Touré
142,4,Newcastle United,8,DF,0.32,2,0.20,"2,277",0.16,22,0.24,1.30,6,0.16,84,33,25,1,eng ENG,0,0.20,0,0,27,Steven Taylor
143,2,Middlesbrough,14,"FW,MF",0.56,2,0.16,"2,260",0.08,25,0.04,1.08,1,0.08,78,27,27,2,fr FRA,0,0.16,0,0,29,Jérémie Aliadière
144,6,Everton,13,MF,0.52,0,0.40,"2,249",0.16,26,0.12,1.48,3,0.24,87,37,26,6,es ESP,2,0.48,0,2,26,Mikel Arteta
145,10,West Ham United,35,FW,1.41,1,0.52,"2,236",0.40,24,0.20,2.86,3,0.40,83,71,26,3,eng ENG,0,0.52,2,0,27,Carlton Cole
146,12,Manchester United,45,"FW,MF",1.82,5,0.77,"2,226",0.49,22,0.36,1.13,8,0.49,74,28,25,7,eng ENG,0,0.77,1,0,30,Wayne Rooney
147,11,Arsenal,37,FW,1.52,4,0.78,"2,198",0.37,24,0.25,2.05,5,0.45,79,50,24,10,nl NED,2,0.86,1,2,28,Robin van Persie
148,0,Newcastle United,6,MF,0.25,7,0.00,"2,187",0.00,25,0.25,1.19,6,0.00,73,29,23,0,ar ARG,0,0.00,0,0,30,Jonás Gutiérrez
149,12,Tottenham Hotspur,34,FW,1.41,12,0.54,"2,174",0.46,24,0.04,1.45,1,0.50,66,35,21,2,eng ENG,1,0.58,0,1,33,Darren Bent
150,4,Middlesbrough,28,"FW,MF",1.16,7,0.12,"2,164",0.12,27,0.08,1.46,2,0.17,70,35,24,0,br BRA,1,0.17,0,1,31,Afonso Alves
151,0,Manchester United,4,DF,0.17,0,0.00,"2,139",0.00,29,0.13,0.55,3,0.00,89,13,24,0,eng ENG,0,0.00,0,0,24,Rio Ferdinand
152,0,Aston Villa,1,DF,0.04,4,0.00,"2,133",0.00,26,0.08,0.84,2,0.00,76,20,24,0,es ESP,0,0.00,0,0,28,Carlos Cuéllar
153,1,Tottenham Hotspur,7,"DF,MF",0.30,0,0.04,"2,113",0.04,27,0.09,0.94,2,0.04,88,22,24,0,eng ENG,0,0.04,0,0,24,Ledley King
154,0,Middlesbrough,3,DF,0.13,1,0.00,"2,074",0.00,23,0.17,1.52,4,0.00,86,35,23,0,de GER,0,0.00,0,0,24,Robert Huth
155,2,Arsenal,5,DF,0.22,0,0.09,"2,070",0.09,30,0.13,0.61,3,0.09,90,14,23,0,fr FRA,0,0.09,0,0,23,William Gallas
156,1,Arsenal,4,"DF,MF",0.17,8,0.09,"2,064",0.04,20,0.26,1.87,6,0.04,67,43,23,1,cm CMR,0,0.09,0,0,31,Alex Song
157,10,Wigan Athletic,27,FW,1.18,7,0.31,"2,064",0.26,25,0.13,1.48,3,0.44,71,34,22,1,eg EGY,4,0.48,0,4,29,Amr Zaki
