,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
22,14,Sunderland,46,FW,1.35,0,0.50,"3,057",0.35,27,0.29,1.15,10,0.41,90,39,34,5,eng ENG,4,0.56,0,2,34,Kevin Phillips
23,2,Leeds United,10,DF,0.29,0,0.06,"3,051",0.06,21,0.03,0.77,1,0.06,87,26,35,0,eng ENG,0,0.06,0,0,35,Rio Ferdinand
24,3,Manchester City,13,"MF,DF",0.38,0,0.12,"3,042",0.09,27,0.18,1.66,6,0.09,87,56,35,1,no NOR,0,0.12,0,0,35,Alf-Inge Håland
25,0,Sunderland,0,GK,0.00,0,0.00,"3,018",0.00,24,0.00,0.00,0,0.00,89,0,34,0,dk DEN,0,0.00,0,0,34,Thomas Sørensen
26,0,Newcastle United,0,GK,0.00,0,0.00,"3,015",0.00,24,0.00,0.00,0,0.00,89,0,34,0,ie IRL,0,0.00,0,0,34,Shay Given
27,0,West Ham United,0,GK,0.00,0,0.00,"3,015",0.00,31,0.00,0.00,0,0.00,89,0,34,0,tt TRI,0,0.00,0,0,34,Shaka Hislop
28,17,Leeds United,35,FW,1.05,0,0.60,"3,012",0.51,24,0.15,1.79,5,0.51,89,60,34,3,au AUS,0,0.60,0,0,34,Mark Viduka
29,2,Chelsea,5,"DF,MF",0.15,0,0.09,"3,000",0.06,31,0.30,1.14,10,0.06,88,38,34,1,fr FRA,0,0.09,0,0,34,Marcel Desailly
30,0,Newcastle United,4,DF,0.12,1,0.00,"2,994",0.00,20,0.06,0.36,2,0.00,86,12,34,0,nir NIR,0,0.00,0,0,35,Aaron Hughes
31,2,West Ham United,11,DF,0.33,0,0.06,"2,973",0.06,26,0.33,1.39,10,0.06,87,46,34,0,eng ENG,0,0.06,1,0,34,Ian Pearce
32,0,Sunderland,4,"DF,MF",0.12,1,0.00,"2,973",0.00,25,0.09,1.15,3,0.00,87,38,33,0,eng ENG,0,0.00,0,0,34,Jody Craddock
33,2,Leicester City,9,DF,0.27,0,0.09,"2,971",0.06,31,0.09,1.18,3,0.06,87,39,34,1,sco SCO,0,0.09,0,0,34,Matt Elliott
34,1,Southampton,11,MF,0.33,0,0.06,"2,965",0.03,22,0.03,1.27,1,0.03,85,42,35,1,eng ENG,0,0.06,0,0,35,Matt Oakley
35,0,Derby County,0,GK,0.00,1,0.00,"2,960",0.00,28,0.00,0.00,0,0.00,90,0,32,0,ee EST,0,0.00,0,0,33,Mart Poom
36,1,West Ham United,20,MF,0.61,1,0.12,"2,952",0.03,19,0.06,0.64,2,0.03,90,21,32,3,eng ENG,0,0.12,0,0,33,Michael Carrick
37,4,Leicester City,10,MF,0.31,0,0.09,"2,941",0.09,25,0.18,1.22,6,0.12,89,40,33,0,wal WAL,1,0.12,0,1,33,Robbie Savage
38,5,Charlton Athletic,15,"MF,FW",0.46,2,0.34,"2,939",0.09,29,0.21,0.83,7,0.15,84,27,33,8,eng ENG,2,0.40,0,2,35,Graham Stuart
39,23,Chelsea,53,FW,1.62,0,0.80,"2,939",0.58,28,0.21,1.56,6,0.70,84,51,35,7,nl NED,4,0.92,1,4,35,Jimmy Floyd Hasselbaink
40,3,Derby County,15,MF,0.47,1,0.12,"2,884",0.09,24,0.09,1.09,3,0.09,87,35,32,1,ie IRL,0,0.12,0,0,33,Rory Delap
41,2,Charlton Athletic,8,DF,0.25,0,0.09,"2,880",0.06,25,0.25,1.69,7,0.06,90,54,32,1,eng ENG,0,0.09,1,0,32,Richard Rufus
42,0,Everton,0,GK,0.00,0,0.00,"2,879",0.00,27,0.03,0.00,1,0.00,90,0,32,0,eng ENG,0,0.00,0,0,32,Paul Gerrard
43,2,Ipswich Town,14,"DF,MF",0.44,2,0.19,"2,875",0.06,24,0.03,0.66,1,0.06,78,21,35,4,eng ENG,0,0.19,0,0,37,Jermaine Wright
44,1,West Ham United,4,DF,0.13,0,0.06,"2,862",0.03,36,0.22,1.23,7,0.03,87,39,33,1,eng ENG,0,0.06,0,0,33,Nigel Winterburn
45,0,Aston Villa,4,DF,0.13,0,0.00,"2,855",0.00,27,0.38,1.70,12,0.00,87,54,33,0,tr TUR,0,0.00,0,0,33,Alpay Özalan
46,0,Liverpool,0,DF,0.00,0,0.00,"2,851",0.00,25,0.09,1.33,3,0.00,89,42,32,0,ch SUI,0,0.00,0,0,32,Stéphane Henchoz
47,1,Manchester United,5,DF,0.16,0,0.06,"2,849",0.03,25,0.13,0.66,4,0.03,89,21,32,1,eng ENG,0,0.06,0,0,32,Gary Neville
48,1,Ipswich Town,7,"DF,MF",0.22,1,0.13,"2,830",0.00,31,0.03,0.86,1,0.03,86,27,32,4,nir NIR,1,0.16,0,1,33,Jim Magilton
49,2,Tottenham Hotspur,10,MF,0.32,2,0.16,"2,825",0.06,31,0.13,1.88,4,0.06,86,59,31,3,eng ENG,0,0.16,0,0,33,Tim Sherwood
50,0,Everton,8,"MF,DF",0.26,0,0.06,"2,823",0.00,26,0.13,1.47,4,0.00,88,46,32,2,eng ENG,0,0.06,0,0,32,Steve Watson
51,9,Leicester City,37,FW,1.18,4,0.35,"2,816",0.29,25,0.03,2.08,1,0.29,76,65,33,2,ng NGA,0,0.35,0,0,37,Ade Akinbiyi
52,1,Sunderland,5,DF,0.16,1,0.03,"2,796",0.03,28,0.19,2.29,6,0.03,87,71,31,0,br BRA,0,0.03,0,0,32,Emerson Thome
53,0,Manchester City,0,GK,0.00,0,0.00,"2,790",0.00,21,0.00,0.00,0,0.00,90,0,31,0,eng ENG,0,0.00,0,0,31,Nicky Weaver
54,2,Manchester City,11,"DF,MF",0.35,2,0.19,"2,790",0.06,27,0.32,1.65,8,0.06,85,51,31,4,au AUS,0,0.19,2,0,33,Danny Tiatto
55,10,West Ham United,28,FW,0.90,0,0.52,"2,786",0.23,32,0.19,0.84,6,0.32,90,26,31,9,it ITA,3,0.61,0,3,31,Paolo Di Canio
56,0,Middlesbrough,0,GK,0.00,0,0.00,"2,783",0.00,27,0.00,0.00,0,0.00,90,0,31,0,au AUS,0,0.00,0,0,31,Mark Schwarzer
57,2,Aston Villa,7,MF,0.23,1,0.13,"2,780",0.06,28,0.26,1.78,8,0.06,82,55,33,2,eng ENG,0,0.13,0,0,34,Steve Stone
58,3,Leeds United,19,MF,0.62,0,0.23,"2,772",0.10,25,0.42,2.86,13,0.10,84,88,33,4,fr FRA,0,0.23,0,0,33,Olivier Dacourt
59,6,Coventry City,28,,0.91,1,0.16,"2,770",0.13,,0.23,1.17,7,0.19,82,36,33,1,,2,0.23,0,2,34,Habib Bellaid
60,0,Charlton Athletic,3,DF,0.10,2,0.07,"2,769",0.00,30,0.03,0.52,1,0.00,84,16,31,2,eng ENG,0,0.07,0,0,33,Chris Powell
61,0,Ipswich Town,2,DF,0.07,1,0.07,"2,760",0.00,27,0.07,1.11,2,0.00,89,34,30,2,eng ENG,0,0.07,0,0,31,Chris Makin
62,19,Ipswich Town,48,FW,1.57,1,0.69,"2,750",0.56,27,0.10,1.24,2,0.62,81,38,33,4,eng ENG,2,0.75,1,2,34,Marcus Stewart
63,6,Newcastle United,17,MF,0.57,2,0.47,"2,705",0.13,25,0.13,1.20,2,0.20,82,36,31,10,pe PER,3,0.53,2,2,33,Nolberto Solano
64,14,Liverpool,43,FW,1.44,3,0.63,"2,694",0.47,22,0.13,2.47,4,0.47,75,74,33,5,eng ENG,0,0.63,0,0,36,Emile Heskey
65,1,Derby County,9,"MF,FW",0.30,0,0.20,"2,694",0.03,21,0.37,1.30,10,0.03,90,39,30,5,eng ENG,0,0.20,1,0,30,Seth Johnson
66,8,Sunderland,24,MF,0.80,2,0.43,"2,693",0.27,29,0.40,2.61,11,0.27,84,78,30,5,sco SCO,0,0.43,1,0,32,Don Hutchison
67,0,Liverpool,4,"DF,MF",0.13,4,0.00,"2,691",0.00,22,0.20,1.20,6,0.00,79,36,30,0,eng ENG,0,0.00,0,0,34,Jamie Carragher
68,2,Middlesbrough,20,MF,0.67,0,0.10,"2,685",0.07,32,0.27,1.01,8,0.07,90,30,30,1,eng ENG,0,0.10,0,0,30,Paul Ince
69,2,Everton,16,MF,0.54,2,0.20,"2,678",0.07,24,0.27,2.15,7,0.07,84,64,30,4,dk DEN,0,0.20,1,0,32,Thomas Gravesen
70,5,Middlesbrough,23,"MF,FW",0.77,2,0.24,"2,677",0.17,31,0.37,1.95,11,0.17,84,58,30,2,eng ENG,0,0.24,0,0,32,Dean Windass
71,0,Manchester United,0,GK,0.00,0,0.00,"2,675",0.00,29,0.00,0.00,0,0.00,89,0,30,0,fr FRA,0,0.00,0,0,30,Fabien Barthez
72,2,Aston Villa,6,DF,0.20,0,0.10,"2,663",0.07,29,0.20,0.78,6,0.07,86,23,31,1,eng ENG,0,0.10,0,0,31,Gareth Southgate
73,11,West Ham United,43,FW,1.45,0,0.54,"2,661",0.37,22,0.17,1.49,5,0.37,83,44,32,5,ml MLI,0,0.54,0,0,32,Frédéric Kanouté
74,9,Manchester United,34,MF,1.16,2,0.75,"2,648",0.27,25,0.10,1.02,3,0.31,85,30,29,14,eng ENG,1,0.78,0,1,31,David Beckham
75,7,West Ham United,26,MF,0.88,0,0.27,"2,645",0.20,22,0.10,0.88,3,0.24,88,26,30,2,eng ENG,1,0.31,0,1,30,Frank Lampard
76,8,Aston Villa,33,"DF,FW",1.13,4,0.37,"2,640",0.24,31,0.07,2.93,2,0.27,80,86,29,4,eng ENG,1,0.41,0,1,33,Dion Dublin
77,1,Tottenham Hotspur,4,DF,0.14,2,0.03,"2,634",0.03,27,0.10,1.16,3,0.03,82,34,30,0,eng ENG,0,0.03,0,0,32,Chris Perry
78,1,Coventry City,4,DF,0.14,2,0.07,"2,625",0.03,26,0.27,1.37,8,0.03,85,40,29,1,ie IRL,0,0.07,0,0,31,Gary Breen
79,9,Chelsea,25,FW,0.86,5,0.45,"2,611",0.31,34,0.03,0.55,1,0.31,84,16,26,4,it ITA,0,0.45,0,0,31,Gianfranco Zola
80,7,Leeds United,22,DF,0.76,0,0.41,"2,610",0.17,22,0.03,0.72,1,0.24,90,21,29,7,ie IRL,3,0.48,0,2,29,Ian Harte
81,0,Leicester City,2,"DF,MF",0.07,4,0.03,"2,607",0.00,28,0.07,0.76,2,0.00,79,22,29,1,eng ENG,0,0.03,0,0,33,Andy Impey
82,11,Southampton,31,FW,1.07,7,0.45,"2,603",0.38,22,0.17,2.42,5,0.38,72,70,29,2,eng ENG,0,0.45,0,0,36,James Beattie
83,0,Leeds United,4,"DF,MF",0.14,0,0.03,"2,598",0.00,26,0.03,1.14,1,0.00,87,33,30,1,sco SCO,0,0.03,0,0,30,Dominic Matteo
84,7,Sunderland,34,FW,1.18,2,0.31,"2,591",0.24,33,0.17,2.74,5,0.24,76,79,32,2,ie IRL,0,0.31,0,0,34,Niall Quinn
85,17,Arsenal,64,FW,2.22,8,0.87,"2,589",0.56,22,0.14,1.74,4,0.59,74,50,27,9,fr FRA,1,0.90,0,1,35,Thierry Henry
86,1,Southampton,3,DF,0.10,2,0.07,"2,587",0.03,29,0.07,0.87,2,0.03,84,25,29,1,eng ENG,0,0.07,0,0,31,Jason Dodd
87,4,Middlesbrough,9,"DF,MF",0.31,2,0.31,"2,580",0.14,29,0.14,1.40,3,0.14,78,40,31,5,fr FRA,0,0.31,1,0,33,Christian Karembeu
88,3,Everton,7,DF,0.24,0,0.03,"2,574",0.03,20,0.17,1.08,5,0.10,89,31,29,0,eng ENG,3,0.10,0,2,29,Michael Ball
89,2,Ipswich Town,14,DF,0.49,7,0.25,"2,570",0.07,24,0.07,0.49,2,0.07,73,14,28,5,eng ENG,0,0.25,0,0,35,Jamie Clapham
90,1,Aston Villa,7,MF,0.25,4,0.04,"2,558",0.04,24,0.32,2.60,9,0.04,78,74,29,0,nl NED,0,0.04,0,0,33,George Boateng
91,5,Bradford City,28,FW,0.99,2,0.32,"2,556",0.18,28,0.11,1.20,3,0.18,83,34,29,4,it ITA,1,0.32,0,0,31,Benito Carbone
92,6,Arsenal,13,MF,0.46,2,0.42,"2,552",0.21,24,0.25,2.19,5,0.21,85,62,28,6,fr FRA,0,0.42,2,0,30,Patrick Vieira
93,7,Liverpool,22,MF,0.78,4,0.39,"2,550",0.25,20,0.14,1.59,3,0.25,77,45,29,4,eng ENG,0,0.39,1,0,33,Steven Gerrard
94,2,Manchester City,8,DF,0.28,5,0.07,"2,538",0.07,27,0.07,1.31,2,0.07,75,37,29,0,nl NED,0,0.07,0,0,34,Gerard Wiekens
95,3,Derby County,6,DF,0.21,2,0.14,"2,535",0.11,19,0.21,1.24,6,0.11,82,35,29,1,eng ENG,0,0.14,0,0,31,Chris Riggott
96,6,Coventry City,24,MF,0.85,1,0.28,"2,532",0.21,28,0.04,1.24,0,0.21,87,35,28,2,ma MAR,0,0.28,1,0,29,Mustapha Hadji
97,0,Arsenal,2,"MF,DF",0.07,0,0.00,"2,520",0.00,34,0.11,1.32,3,0.00,90,37,28,0,eng ENG,0,0.00,0,0,28,Martin Keown
98,0,Middlesbrough,3,DF,0.11,1,0.00,"2,512",0.00,32,0.07,1.29,2,0.00,84,36,29,0,eng ENG,0,0.00,0,0,30,Steve Vickers
99,0,Middlesbrough,2,DF,0.07,1,0.04,"2,504",0.00,31,0.14,1.11,4,0.00,84,31,29,1,ie IRL,0,0.04,0,0,30,Curtis Fleming
100,0,Aston Villa,4,MF,0.14,1,0.00,"2,501",0.00,19,0.11,1.55,3,0.00,83,43,29,0,eng ENG,0,0.00,0,0,30,Gareth Barry
101,1,Southampton,6,DF,0.22,0,0.04,"2,494",0.04,26,0.04,1.05,1,0.04,89,29,28,0,eng ENG,0,0.04,0,0,28,Dean Richards
102,2,Charlton Athletic,20,MF,0.72,5,0.14,"2,490",0.07,27,0.14,0.83,4,0.07,78,23,27,2,ie IRL,0,0.14,0,0,32,Mark Kinsella
103,4,Arsenal,23,"MF,FW",0.83,4,0.43,"2,489",0.14,26,0.04,0.58,1,0.14,75,16,29,8,fr FRA,0,0.43,0,0,33,Robert Pirès
104,4,Arsenal,12,MF,0.43,5,0.22,"2,486",0.14,27,0.14,1.59,4,0.14,75,44,28,2,eng ENG,0,0.22,0,0,33,Ray Parlour
105,8,Derby County,25,FW,0.91,5,0.33,"2,480",0.29,21,0.18,1.96,5,0.29,73,54,29,1,eng ENG,0,0.33,0,0,34,Malcolm Christie
106,1,Manchester City,10,MF,0.36,3,0.15,"2,479",0.04,21,0.25,1.49,7,0.04,80,41,28,3,nir NIR,0,0.15,0,0,31,Jeff Whitley
107,6,Aston Villa,23,MF,0.84,5,0.40,"2,472",0.22,23,0.18,0.84,3,0.22,77,23,27,5,eng ENG,0,0.40,2,0,32,Lee Hendrie
108,4,Southampton,21,MF,0.77,6,0.18,"2,466",0.15,28,0.04,1.42,1,0.15,75,39,27,1,no NOR,0,0.18,0,0,33,Jo Tessem
109,9,Everton,24,FW,0.88,2,0.40,"2,454",0.33,30,0.04,1.43,1,0.33,85,39,27,2,eng ENG,0,0.40,0,0,29,Kevin Campbell
110,1,Tottenham Hotspur,10,MF,0.37,2,0.22,"2,452",0.04,22,0.15,1.10,4,0.04,85,30,27,5,eng ENG,0,0.22,0,0,29,Stephen Clemence
111,6,Manchester United,18,MF,0.66,4,0.40,"2,450",0.22,25,0.11,1.76,3,0.22,77,48,28,5,eng ENG,1,0.40,0,0,32,Paul Scholes
112,11,Charlton Athletic,43,FW,1.58,4,0.51,"2,448",0.40,24,0.07,1.32,2,0.40,79,36,27,3,fi FIN,0,0.51,0,0,31,Jonatan Johansson
113,9,Tottenham Hotspur,28,"FW,MF",1.04,1,0.48,"2,430",0.30,26,0.04,1.19,1,0.33,84,32,28,5,ua UKR,1,0.52,0,1,29,Serhiy Rebrov
114,11,Leeds United,31,"FW,MF",1.15,7,0.63,"2,430",0.41,19,0.30,3.11,7,0.41,74,84,26,6,eng ENG,0,0.63,1,0,33,Alan Smith
115,0,Chelsea,2,DF,0.07,4,0.11,"2,429",0.00,23,0.07,1.30,2,0.00,78,35,27,3,nl NED,0,0.11,0,0,31,Mario Melchiot
116,0,Manchester City,3,DF,0.11,1,0.00,"2,408",0.00,20,0.11,1.50,3,0.00,86,40,27,0,ie IRL,0,0.00,0,0,28,Richard Dunne
117,3,Tottenham Hotspur,10,DF,0.37,1,0.19,"2,405",0.11,23,0.19,1.05,5,0.11,86,28,27,2,ie IRL,0,0.19,0,0,28,Stephen Carr
118,0,Coventry City,3,DF,0.11,3,0.04,"2,403",0.00,29,0.26,1.24,7,0.00,80,33,27,1,eng ENG,0,0.04,0,0,30,Paul Williams
119,1,Arsenal,9,DF,0.34,2,0.11,"2,392",0.04,29,0.19,1.58,4,0.04,80,42,28,2,fr FRA,0,0.11,1,0,30,Gilles Grimandi
120,2,Manchester United,15,MF,0.56,0,0.30,"2,390",0.08,28,0.11,0.94,2,0.08,85,25,28,6,ie IRL,0,0.30,1,0,28,Roy Keane
121,5,Derby County,23,FW,0.87,7,0.19,"2,390",0.15,23,0.19,2.94,4,0.19,75,78,25,1,jm JAM,1,0.23,1,1,32,Deon Burton
122,1,Arsenal,3,DF,0.11,3,0.08,"2,382",0.04,36,0.08,0.98,2,0.04,82,26,26,1,eng ENG,0,0.08,0,0,29,Lee Dixon
123,0,Manchester City,3,DF,0.11,4,0.04,"2,381",0.00,27,0.04,0.49,1,0.00,77,13,27,1,fr FRA,0,0.04,0,0,31,Laurent Charvet
124,4,Sunderland,18,"DF,MF",0.68,4,0.26,"2,378",0.15,23,0.08,1.14,1,0.15,79,30,26,3,ie IRL,0,0.26,1,0,30,Kevin Kilbane
125,0,Coventry City,6,"DF,MF",0.23,4,0.23,"2,363",0.00,28,0.04,0.65,1,0.00,76,17,27,6,sco SCO,0,0.23,0,0,31,Paul Telfer
126,1,Derby County,5,DF,0.19,0,0.08,"2,354",0.04,26,0.27,0.96,6,0.04,87,25,27,1,ar ARG,0,0.08,1,0,27,Horacio Carbonari
127,1,Arsenal,6,DF,0.23,0,0.12,"2,340",0.04,33,0.27,0.92,7,0.04,90,24,26,2,eng ENG,0,0.12,0,0,26,Tony Adams
128,9,Southampton,22,"FW,MF",0.85,5,0.58,"2,339",0.35,23,0.04,0.42,1,0.35,76,11,26,6,lv LVA,0,0.58,0,0,31,Marians Pahars
129,2,Liverpool,10,MF,0.39,4,0.15,"2,334",0.08,26,0.23,1.85,5,0.08,78,48,26,2,de GER,0,0.15,1,0,30,Dietmar Hamann
130,1,Southampton,4,"MF,DF",0.15,7,0.08,"2,327",0.04,32,0.19,0.97,5,0.04,73,25,25,1,ma MAR,0,0.08,0,0,32,Tahar El Khalej
131,0,Newcastle United,4,DF,0.16,2,0.04,"2,311",0.00,31,0.27,1.17,6,0.00,80,30,27,1,eng ENG,0,0.04,1,0,29,Warren Barton
132,5,Southampton,16,MF,0.62,6,0.47,"2,311",0.19,27,0.23,1.48,5,0.19,72,38,26,7,ma MAR,0,0.47,1,0,32,Hassan Kachloul
133,1,Newcastle United,4,DF,0.16,1,0.04,"2,310",0.04,21,0.04,0.47,1,0.04,86,12,26,0,ie IRL,0,0.04,0,0,27,Andy O'Brien
134,4,Bradford City,26,FW,1.02,9,0.31,"2,299",0.16,29,0.35,3.56,9,0.16,70,91,24,4,eng ENG,0,0.31,0,0,33,Ashley Ward
135,1,Ipswich Town,5,DF,0.20,3,0.04,"2,275",0.04,28,0.08,0.91,1,0.04,81,23,25,0,eng ENG,0,0.04,1,0,28,John McGreal
136,2,Everton,7,MF,0.28,3,0.16,"2,274",0.08,29,0.28,1.70,7,0.08,81,43,25,2,sco SCO,0,0.16,0,0,28,Scot Gemmill
137,2,Ipswich Town,4,DF,0.16,2,0.16,"2,273",0.08,29,0.28,1.27,7,0.08,78,32,27,2,nl NED,0,0.16,0,0,29,Fabian Wilnis
138,0,Manchester United,0,DF,0.00,3,0.04,"2,264",0.00,20,0.20,1.59,5,0.00,81,40,25,1,eng ENG,0,0.04,0,0,28,Wes Brown
139,2,Chelsea,13,MF,0.52,3,0.20,"2,255",0.08,19,0.32,1.52,8,0.08,78,38,26,3,it ITA,0,0.20,0,0,29,Samuele Dalla Bona
140,5,Newcastle United,16,MF,0.64,1,0.28,"2,254",0.16,21,0.04,1.08,0,0.20,87,27,25,3,eng ENG,1,0.32,1,1,26,Kieron Dyer
141,1,Manchester United,2,DF,0.08,5,0.08,"2,251",0.04,22,0.08,1.08,2,0.04,75,27,25,1,fr FRA,0,0.08,0,0,30,Mikaël Silvestre
142,7,Leicester City,17,MF,0.68,0,0.24,"2,237",0.20,25,0.16,0.84,4,0.28,83,21,27,1,tr TUR,2,0.32,0,2,27,Muzzy Izzet
143,1,Derby County,11,MF,0.44,0,0.04,"2,236",0.04,28,0.12,1.81,3,0.04,83,45,27,0,jm JAM,0,0.04,0,0,27,Darryl Powell
144,5,Manchester United,25,"FW,MF",1.01,7,0.53,"2,218",0.20,26,0.04,0.81,1,0.20,72,20,24,8,wal WAL,0,0.53,0,0,31,Ryan Giggs
145,0,Bradford City,2,"MF,DF",0.08,0,0.04,"2,211",0.00,30,0.04,1.26,1,0.00,88,31,25,1,eng ENG,0,0.04,0,0,25,Peter Atherton
146,0,Charlton Athletic,0,GK,0.00,0,0.00,"2,205",0.00,29,0.00,0.00,0,0.00,88,0,25,0,ie IRL,0,0.00,0,0,25,Dean Kiely
147,5,West Ham United,22,MF,0.90,6,0.33,"2,205",0.20,18,0.20,1.39,5,0.20,74,34,24,3,eng ENG,0,0.33,0,0,30,Joe Cole
148,9,Manchester City,35,FW,1.43,2,0.53,"2,203",0.37,24,0.33,3.06,8,0.37,82,75,25,4,cr CRC,0,0.53,0,0,27,Paulo Wanchope
149,6,Arsenal,33,"FW,MF",1.35,5,0.37,"2,202",0.25,23,0.12,1.14,3,0.25,73,28,25,3,se SWE,0,0.37,0,0,30,Freddie Ljungberg
150,4,Aston Villa,8,MF,0.33,4,0.29,"2,202",0.16,32,0.16,1.68,3,0.16,76,41,25,3,eng ENG,0,0.29,1,0,29,Ian Taylor
151,2,Middlesbrough,5,DF,0.20,1,0.08,"2,201",0.08,33,0.41,1.06,10,0.08,82,26,26,0,eng ENG,0,0.08,0,0,27,Colin Cooper
152,1,Manchester United,5,"DF,MF",0.21,5,0.04,"2,185",0.04,23,0.16,0.95,4,0.04,75,23,24,0,eng ENG,0,0.04,0,0,29,Phil Neville
153,12,Middlesbrough,31,FW,1.28,2,0.54,"2,183",0.41,30,0.12,1.15,3,0.49,78,28,26,3,"hr CRO,yu YUG",2,0.62,0,2,28,Alen Bokšić
154,4,Ipswich Town,12,FW,0.50,12,0.25,"2,178",0.17,24,0.04,2.11,1,0.17,64,51,22,2,eng ENG,0,0.25,0,0,34,James Scowcroft
155,0,Arsenal,0,GK,0.00,0,0.00,"2,160",0.00,36,0.00,0.00,0,0.00,90,0,24,0,eng ENG,0,0.00,0,0,24,David Seaman
156,2,Sunderland,11,"DF,MF",0.46,1,0.25,"2,145",0.08,19,0.21,0.84,5,0.08,79,20,26,4,ar ARG,0,0.25,0,0,27,Julio Arca
157,1,Ipswich Town,6,DF,0.25,3,0.04,"2,133",0.04,19,0.30,1.31,7,0.04,82,31,23,0,eng ENG,0,0.04,0,0,26,Titus Bramble
158,0,Coventry City,5,DF,0.21,0,0.04,"2,120",0.00,21,0.17,0.64,4,0.00,85,15,25,1,ie IRL,0,0.04,0,0,25,Barry Quinn
159,0,Coventry City,2,DF,0.09,1,0.00,"2,115",0.00,31,0.04,1.15,1,0.00,88,27,23,0,eng ENG,0,0.00,0,0,24,Richard Shaw
